id,x,z,v,alpha,t_period,l1_r,l2_r,l3_r,l4_r,l5_r,l6_r,l1_im,l2_im,l3_im,l4_im,l5_im,l6_im,ax,ay,az,dist_primary,dist_secondary,dist_curve,cj,stable,stability_order
544,378669.0867866169,21974.977751958293,-0.6267287185228593,-1.1258316330494305,10.124577949280404,4.690241810307153,-0.3755519777645015,-0.3755519777645015,0.2132086285161406,0.999999977088233,1,0.0,0.926801333147559,-0.926801333147559,0.0,0.0,0,46279.74817598396,92190.89472317477,93799.13399005504,344630.37453114154,22000.401828790993,0.05674940371045362,2.998535630084876,False,1
545,378658.3261442098,21997.54340229209,-0.6263414121139051,-1.124501369903864,10.127950401956998,4.722410265236588,-0.3766651119266592,-0.3766651119266592,0.2117562756793445,0.9999999903955435,1,0.0,0.9263494983337096,-0.9263494983337096,0.0,0.0,0,46289.7639104033,92231.71997247399,93810.79780233695,344607.7823823648,22023.460693968555,0.05681444013084911,2.998547195788548,False,1
546,378647.535485186,22020.094714400948,-0.6259547047294648,-1.1231691504042076,10.13132066804186,4.754672598249336,-0.3777871205508017,-0.3777871205508017,0.2103194202425473,1.0000000149905102,1,0.0,0.9258924841729343,-0.9258924841729343,0.0,0.0,0,46299.72569270583,92272.3591754036,93822.4372648483,344585.2116739301,22046.510938496165,0.05687947655124448,2.998558857992005,False,1
547,378636.7151779161,22042.63094096567,-0.6255686065331179,-1.1198368915665042,10.13468863854955,4.787027911625316,-0.3789178353105965,-0.3789178353105965,0.2088978653158148,1.0000000829522078,1,0.0,0.9254303210846696,-0.9254303210846696,0.0,0.0,0,46309.633264344535,92312.8110577051,93834.05192154054,344562.6630805237,22069.55182486332,0.056944510919432235,2.998570616352575,False,1
548,378636.71478456113,22042.631627188366,-0.6255685946907635,-1.1218376296912496,10.134688735233448,4.78702922233906,-0.3789178714943089,-0.3789178714943089,0.2088978329753843,0.9999999704399374,1,0.0,0.9254303027703058,-0.9254303027703058,0.0,0.0,0,46309.633469847846,92312.81241786937,93834.05230288584,344562.66243128566,22069.55252967189,0.05694451297710026,2.998570616762042,False,1
549,378625.86410093616,22065.15411960979,-0.6251830797966673,-1.1205032561604875,10.13805460923886,4.819479920861777,-0.3800572346546661,-0.3800572346546661,0.207491260884693,1.000000032749648,1,0.0,0.9249629722574496,-0.9249629722574496,0.0,0.0,0,46319.487372745934,92353.07964988076,93845.64281975909,344540.13456878567,22092.585470708513,0.05700954939749574,2.9985824720942045,False,1
550,378614.9833578087,22087.6621055035,-0.6247981587134097,-1.1191694476264753,10.14141826677544,4.852025480313795,-0.3812050814312888,-0.3812050814312888,0.2060995010052282,0.9999999711221706,1,0.0,0.9244904999037602,-0.9244904999037602,0.0,0.0,0,46329.287235436204,92393.1610460871,93857.20875460774,344517.628180048,22115.609706499894,0.05707458581789102,2.998594424097771,False,1
551,378604.0726189008,22110.15556625296,-0.624413829221592,-1.1178357734538773,10.144779714311014,4.884665669113151,-0.3823612852168304,-0.3823612852168304,0.2047223095480662,0.9999999647507676,1,0.0,0.924012903408317,-0.924012903408317,0.0,0.0,0,46339.03319837956,92433.05654764584,93868.75000967443,344495.1431743819,22138.625242458787,0.05713962223828667,2.998606472764388,False,1
552,378593.13222097483,22132.63386238633,-0.6240300996542881,-1.114494488253982,10.148138860291134,4.91739967194359,-0.383525688793469,-0.383525688793469,0.2033594991319948,1.0000000609545214,1,0.0,0.9235302110718092,-0.9235302110718092,0.0,0.0,0,46348.72507815581,92472.76505580968,93880.26618039487,344472.6801103445,22161.631449908655,0.05720465689507018,2.998618617782731,False,1
553,378593.13189333363,22132.63445688534,-0.6240300894572952,-1.1164992942183436,10.14813894647992,4.917400673994742,-0.3835257209717323,-0.3835257209717323,0.2033594663398779,1.0000000218583898,1,0.0,0.9235301958515552,-0.9235301958515552,0.0,0.0,0,46348.72528106917,92472.76618629445,93880.26650177187,344472.6795345392,22161.632060385055,0.05720465866095512,2.998618618132041,False,1
554,378582.1611165477,22155.098696394212,-0.6236469380394631,-1.115162957138314,10.151495943274307,4.950231132166294,-0.3846982655854464,-0.3846982655854464,0.2020107740404941,0.999999978575476,1,0.0,0.9230423842883791,-0.9230423842883791,0.0,0.0,0,46358.36334727041,92512.29012577688,93891.75816738549,344450.2373351257,22184.630109908685,0.05726969508135042,2.998630860295998,False,1
555,378571.1603454796,22177.54826289135,-0.623264372812808,-1.1138261030778502,10.154850709063693,4.983156910228197,-0.3858787973921767,-0.3858787973921767,0.2006760073797887,0.9999999690451156,1,0.0,0.9225494847353478,-0.9225494847353478,0.0,0.0,0,46367.94751909969,92551.62832967757,93903.22491101522,344427.8164979229,22207.61939352607,0.057334731501745964,2.998643199254825,False,1
556,378560.12957622024,22199.98310475724,-0.6228823920219294,-1.112489085482896,10.15820323592054,5.016178268106733,-0.3870671964757154,-0.3870671964757154,0.1993549618444521,0.999999974435097,1,0.0,0.9220515081782548,-0.9220515081782548,0.0,0.0,0,46377.47778858768,92590.78084090719,93914.66665341464,344405.4170220164,22230.599887164324,0.057399767922141465,2.998655635055324,False,1
557,378549.0690563776,22222.402662788605,-0.6225010025462728,-1.1091406564615145,10.161553439230648,5.049294766081037,-0.3882633170433888,-0.3882633170433888,0.1980474688919078,0.9999999539342246,1,0.0,0.9215484765284156,-0.9215484765284156,0.0,0.0,0,46386.95393076015,92629.74684995282,93926.08305593958,344383.0394164247,22253.571046609566,0.05746480286913371,2.998668167462474,False,1
558,378549.0688172889,22222.403176386484,-0.6225009938337751,-1.111150924050271,10.1615535169026,5.049295480576044,-0.3882633440083822,-0.3882633440083822,0.1980474382967268,0.9999999656018288,1,0.0,0.9215484658802116,-0.9215484658802116,0.0,0.0,0,46386.954167313525,92629.74770917947,93926.08331076166,344383.0388973272,22253.57157213777,0.05746480434291391,2.9986681677404867,False,1
559,378537.9780587562,22244.808422985705,-0.6221201765677483,-1.1098111559072494,10.164901548229626,5.0825085096648905,-0.389467125210687,-0.389467125210687,0.1967532254121273,1.00000005472302,1,0.0,0.9210403689279776,-0.9210403689279776,0.0,0.0,0,46396.376658721885,92668.52902346897,93937.47481120288,344360.68210809754,22276.5344215867,0.057529840763309435,2.9986807973377725,False,1
560,378526.85728451883,22267.198786545905,-0.6217399385488974,-1.108471637464033,10.16824731338254,5.115818065382432,-0.3906784228513857,-0.3906784228513857,0.1954721513737309,1.0000000349653606,1,0.0,0.9205272248423648,-0.9205272248423648,0.0,0.0,0,46405.745201155834,92707.12484846685,93948.84107227402,344338.34669467,22299.488405822794,0.0575948771837047,2.998693523929625,False,1
561,378515.7065279629,22289.57423354102,-0.6213602778162719,-1.1071301459549003,10.171590812967382,5.149224109712916,-0.3918971237028725,-0.3918971237028725,0.1942040147548836,1.0000000038027703,1,0.0,0.9200090465056228,-0.9200090465056228,0.0,0.0,0,46415.059870295634,92745.53520043216,93960.18200727591,344316.03260549065,22322.433516982022,0.05765991360410019,2.9987063475265776,False,1
562,378504.52594984346,22311.934286588814,-0.6209811997950232,-1.1037744926303907,10.17493197350086,5.18272634341287,-0.3931230945062403,-0.3931230945062403,0.1929486529925949,0.9999999367950204,1,0.0,0.919485850342194,-0.919485850342194,0.0,0.0,0,46424.32042143511,92783.75952211056,93971.497344365,344293.74028080783,22345.369297014684,0.05772494884339148,2.998719267957095,False,1
563,378504.5257608747,22311.934699710604,-0.620981192827695,-1.1057886639260923,10.174932038388327,5.182726785006502,-0.3931231173103319,-0.3931231173103319,0.1929486233320818,1.0000000021678486,1,0.0,0.919485842303474,-0.919485842303474,0.0,0.0,0,46424.32062555401,92783.76019326026,93971.49754770749,344293.7398526663,22345.369719851875,0.05772495002520559,2.998719268175046,False,1
564,378493.3150274229,22334.280156865752,-0.6206026815443815,-1.1044471891119352,10.178270986092537,5.216326381302388,-0.3943562912188748,-0.3943562912188748,0.1917057992610987,0.9999999828681084,1,0.0,0.9189576239284848,-0.9189576239284848,0.0,0.0,0,46433.52753652085,92823.0346921997,93982.78759837543,344271.4683982768,22368.297011330178,0.05778998644560096,2.9987322859033325,False,1
565,378482.07432819885,22356.610555002713,-0.6202247422471936,-1.1031035544484196,10.181607651554042,5.250022971768229,-0.3955965373396199,-0.3955965373396199,0.1904753558625932,1.0000000051517484,1,0.0,0.9184244011680892,-0.9184244011680892,0.0,0.0,0,46442.68061581085,92862.80957125641,93994.05208280473,344249.2182259481,22391.215368907066,0.05785502286599644,2.998745400740667,False,1
566,378470.8036196261,22378.925821711095,-0.6198473735046738,-1.1017607288209672,10.184942019446815,5.283817010800803,-0.3968437483500233,-0.3968437483500233,0.1892571248621224,0.9999999854169082,1,0.0,0.9178861793360608,-0.9178861793360608,0.0,0.0,0,46451.779773660586,92902.40241749807,94005.29093222407,344226.989382512,22414.12475020695,0.05792005928639179,2.998758612761224,False,1
567,378459.5030868156,22401.22561766173,-0.6194705785412433,-1.0983980711490626,10.188274041973022,5.317708164683872,-0.3980978004444544,-0.3980978004444544,0.1880509467786783,0.9999999494627136,1,0.0,0.9173429766211568,-0.9173429766211568,0.0,0.0,0,46460.824945654254,92941.81271875746,94016.50390650617,344204.7821335755,22437.02483356066,0.057985094819228686,2.9987719218035704,False,1
568,378459.5029713079,22401.22594161187,-0.6194705731466357,-1.100415732996978,10.18827409446621,5.317708449527743,-0.3980978172917654,-0.3980978172917654,0.1880509245446763,1.0000000087144376,1,0.0,0.9173429722640174,-0.9173429722640174,0.0,0.0,0,46460.82514727046,92941.8131810215,94016.50405016833,344204.78178588086,22437.02516351631,0.057985095713939665,2.998771921956961,False,1
569,378448.1723240676,22423.510834097928,-0.6190943398638437,-1.099071591434846,10.191603859238128,5.351697761118518,-0.3993586401100342,-0.3993586401100342,0.1868565930153969,0.99999999069788,1,0.0,0.9167947836776972,-0.9167947836776972,0.0,0.0,0,46469.816619029036,92981.04201945552,94027.69137251351,344182.59549754695,22459.91655923349,0.058050132134335,2.998785328409429,False,1
570,378436.8117485946,22445.78048440781,-0.6187186714921278,-1.09772504443349,10.194931318282933,5.38578491958102,-0.4006261124940365,-0.4006261124940365,0.1856739562022001,1.000000005744342,1,0.0,0.9162416269591918,-0.9162416269591918,0.0,0.0,0,46478.75432625029,93020.08885746663,94038.85280305744,344160.43043631065,22482.79894618643,0.05811516855473059,2.998798832110222,False,1
571,378425.4211807381,22468.034809019086,-0.618343566775531,-1.0963787380864347,10.198256454429904,5.419970350240503,-0.4019001335939953,-0.4019001335939953,0.1845028559353737,0.9999999922792886,1,0.0,0.915683505165622,-0.915683505165622,0.0,0.0,0,46487.638146295736,93058.95387224275,94049.98827978011,344138.286664768,22505.672272254753,0.05818020497512593,2.9988124331394577,False,1
572,378414.0008113379,22490.27359869641,-0.617969026864854,-1.093009207074649,10.20157924297294,5.454253755336944,-0.4031805892887494,-0.4031805892887494,0.1833431374973566,1.0000000015519817,1,0.0,0.9151204372420032,-0.9151204372420032,0.0,0.0,0,46496.468159743934,93097.63661537187,94061.09760081902,344116.1642932192,22528.536345114822,0.05824524080257114,2.9988261313580136,False,1
573,378414.0006698501,22490.273782265554,-0.6179690237048455,-1.095031477882923,10.201579268184188,5.454254135594728,-0.4031806019206061,-0.4031806019206061,0.1833431279635266,0.999999987836626,1,0.0,0.9151204294892484,-0.9151204294892484,0.0,0.0,0,46496.468172520516,93097.63703423583,94061.0977118614,344116.16412724386,22528.53653661492,0.058245241405505674,2.9988261315043507,False,1
574,378402.550215421,22512.49735293657,-0.6175950406133374,-1.0936837243010633,10.204899752336612,5.488636505671138,-0.4044674181960748,-0.4044674181960748,0.182194614839739,0.9999999878883866,1,0.0,0.9145524072368656,-0.9145524072368656,0.0,0.0,0,46505.244403508725,93136.13840900292,94072.18102146035,344094.06282000866,22551.391715812126,0.05831027782590123,2.9988399272433117,False,1
575,378391.06982373015,22534.705473222228,-0.6172216157957635,-1.0923365421685165,10.20821790059044,5.523117678919336,-0.4057604842658755,-0.4057604842658755,0.1810571618176497,0.9999999904378372,1,0.0,0.9139794459610262,-0.9139794459610262,0.0,0.0,0,46513.96685004467,93174.45804530094,94083.23812906035,344071.98273298866,22574.237789418763,0.058375314246296515,2.99885382039062,False,1
576,378379.55951985886,22556.898104990236,-0.6168487474275274,-1.0909860069500328,10.211533709457722,5.557697827628847,-0.4070597028739129,-0.4070597028739129,0.1799306159700218,1.0000000052150195,1,0.0,0.9134015543998494,-0.9134015543998494,0.0,0.0,0,46522.63555789227,93212.59595603005,94094.2689508177,344049.9238373785,22597.07474556848,0.058440350666691926,2.9988678109683646,False,1
577,378368.0192570036,22579.07504384793,-0.6164764362356712,-1.087610358434622,10.21484714163065,5.592377273541734,-0.408364974526292,-0.408364974526292,0.1788148386919447,0.9999999655204108,1,0.0,0.9128187344628864,-0.9128187344628864,0.0,0.0,0,46531.250300684536,93250.55222940077,94105.27338249498,344027.88633057574,22619.902410738396,0.05850538678968119,2.998881899012162,False,1
578,378368.0192390601,22579.075163385947,-0.6164764342997857,-1.0896369497859189,10.214847162324933,5.5923773270968695,-0.4083649799461801,-0.4083649799461801,0.1788148310404759,0.999999994257218,1,0.0,0.9128187344888864,-0.9128187344888864,0.0,0.0,0,46531.250406566425,93250.55233500818,94105.27342487796,344027.886193415,22619.90253113825,0.05850538710413811,2.998881899053317,False,1
579,378356.44906614337,22601.236641194948,-0.6161046741977035,-1.0882868327877904,10.2181582644549,5.627156213928825,-0.4096762194470572,-0.4096762194470572,0.1777096568543729,0.9999999999274324,1,0.0,0.9122309989525036,-0.9122309989525036,0.0,0.0,0,46539.81155236316,93288.32709216503,94116.25145327002,344005.8697132423,22642.72116160764,0.05857042352453361,2.998896084630108,False,1
580,378344.8489677137,22623.382469615248,-0.6157334657157612,-1.0869357501295522,10.221467003799496,5.662034793171501,-0.4109933290740476,-0.4109933290740476,0.1766149510720562,1.0000000013409258,1,0.0,0.9116383516226624,-0.9116383516226624,0.0,0.0,0,46548.318932590715,93325.92035208896,94127.20296673778,343983.87442636583,22665.530598064248,0.05863545994492899,2.998910367755656,False,1
581,378333.2189590366,22645.512605136035,-0.6153628071211537,-1.0855824118285715,10.224773374221288,5.697013329516272,-0.4123162161950258,-0.4123162161950258,0.1755305744934024,0.9999999770665776,1,0.0,0.911040799398678,-0.911040799398678,0.0,0.0,0,46556.77256922034,93363.33215070881,94138.12788332743,343961.90031918156,22688.330823946628,0.05870049636532434,2.998924748461614,False,1
582,378321.55901145923,22667.62698105968,-0.6149926970034789,-1.0822008466382522,10.22807736773001,5.732091922119331,-0.4136447921311845,-0.4136447921311845,0.1744563819518057,0.999999984564544,1,0.0,0.9104383469675236,-0.9104383469675236,0.0,0.0,0,46565.172423343814,93400.56263762034,94149.02613573111,343939.94740254426,22711.121802272817,0.05876553278571973,2.998939226787593,False,1
583,378274.62042527227,22755.926296610676,-0.6135177030285279,-1.0767800236140268,10.241269510925145,5.873411828694456,-0.4190141922851758,-0.4190141922851758,0.1702587946746613,0.9999999785513234,1,0.0,0.9079796856382488,-0.9079796856382488,0.0,0.0,0,46598.23510045436,93551.04128801457,94192.35084599798,343852.3469574219,22802.193169457034,0.05902567846730143,2.9989981167708075,False,1
584,378227.20381306246,22843.96983633135,-0.6120513503244818,-1.0713499820063752,10.254423159840684,6.016350988667039,-0.4244676190561649,-0.4244676190561649,0.1662137076089461,0.999999999928328,1,0.0,0.9054431160160068,-0.9054431160160068,0.0,0.0,0,46630.43884307152,93702.85899827552,94235.24254884225,343765.08448864694,22893.11513003387,0.0592858241488832,2.9990585709601847,False,1
585,378179.309890617,22931.754642492702,-0.6105935339725854,-1.0659110400885303,10.267537947367948,6.160923471541764,-0.4299997746251289,-0.4299997746251289,0.1623133293530252,1.0000000033285952,1,0.0,0.9028289926322592,-0.9028289926322592,0.0,0.0,0,46661.784820604895,93851.82989687532,94277.69622949729,343678.1591880086,22983.886477095704,0.05954596983046486,2.999120591056817,False,1
586,378130.93921687576,23019.277656162296,-0.6091441519782304,-1.060461347082614,10.28061348660786,6.307143602361203,-0.435605620963585,-0.435605620963585,0.1585503803332437,0.999999980125617,1,0.0,0.9001376260829752,-0.9001376260829752,0.0,0.0,0,46692.27391064534,93997.95765878304,94319.70695700229,343591.57041895716,23074.505917011753,0.059806115512046405,2.999184178748686,False,1
587,378082.09222929797,23106.535732032575,-0.6077031050057471,-1.055003125248966,10.29364937624147,6.455025829350138,-0.4412803629444712,-0.4412803629444712,0.154918048967982,0.999999992391874,1,0.0,0.8973692892936627,-0.8973692892936627,0.0,0.0,0,46721.90676959703,94141.24656382506,94361.26986316072,343505.3176746167,23164.972083255605,0.060066261193628206,2.999249335700242,False,1
588,378032.76972814265,23193.525908948057,-0.6062702929347824,-1.0495351336251204,10.306645254001754,6.604584840251105,-0.4470194152808351,-0.4470194152808351,0.1514099745906096,0.9999999767296288,1,0.0,0.8945242550027888,-0.8945242550027888,0.0,0.0,0,46750.68464048824,94288.02505917169,94402.38005252855,343419.4001864897,23255.283772178875,0.06032640687520992,2.9993160632933566,False,1
589,377982.9723051421,23280.245091730827,-0.6048456188847444,-1.0440595878004475,10.319600736619552,6.755835299094192,-0.4528184108522868,-0.4528184108522868,0.1480201833453472,1.0000000244562697,1,0.0,0.8916027606018778,-0.8916027606018778,0.0,0.0,0,46778.60841324349,94433.1608428471,94443.03271267096,343333.8173737395,23345.439664978665,0.060586552556791684,2.9993843629209818,False,1
590,377932.70084682765,23366.69033728505,-0.603428985580914,-1.038576104514609,10.33251546726027,6.908792413982015,-0.4586731649688387,-0.4586731649688387,0.1447430920333977,1.0000000274628027,1,0.0,0.8886050439080946,-0.8886050439080946,0.0,0.0,0,46805.67942638724,94575.5136167522,94483.2230230215,343248.5684730639,23435.438576512395,0.060846698238373256,2.999454235743764,False,1
591,377881.9561051649,23452.858609831183,-0.6020202984225079,-1.0330845300778095,10.345389076999462,7.063471350505605,-0.4645796832268375,-0.4645796832268375,0.1415734465587915,1.0000000182421107,1,0.0,0.8855313184350548,-0.8855313184350548,0.0,0.0,0,46831.89879317442,94715.08759090552,94522.94623076137,343163.65284437186,23525.27924215498,0.061106843919954974,2.9995256828941743,False,1
592,377830.7389315534,23538.746915945863,-0.6006194637635729,-1.027584884865403,10.358221205836426,7.219887566512387,-0.4705341390263414,-0.4705341390263414,0.1385063142671575,0.9999999829940864,1,0.0,0.8823817908122001,-0.8823817908122001,0.0,0.0,0,46857.267769323196,94852.68913166686,94562.19761040187,343079.0698035793,23614.960434987657,0.06136698960153668,2.9995987053663584,False,1
593,377779.0501498225,23624.352230285425,-0.5992263898171392,-1.0220782784881908,10.37101149295333,7.378056564520909,-0.4765328697520452,-0.4765328697520452,0.1355370489184468,0.9999999859765292,1,0.0,0.8791566553013132,-0.8791566553013132,0.0,0.0,0,46881.7875623228,94994.0876779989,94600.97248220339,342994.8187041158,23704.480901297044,0.061627135283118334,2.99967330407507,False,1
594,377726.89075937413,23709.67161839893,-0.5978409851352349,-1.0165641009595563,10.38375959270469,7.5379942356676946,-0.4825723559614332,-0.4825723559614332,0.1326612883233996,0.9999999720582416,1,0.0,0.8758561083466266,-0.8758561083466266,0.0,0.0,0,46905.459637592954,95132.76155319405,94639.26618870893,342910.8988058605,23793.839466217876,0.061887280964700114,2.99974947975814,False,1
595,377674.2616684129,23794.702076380738,-0.5964631605496749,-1.0110438535829338,10.396465152696708,7.699716473171858,-0.4886492260304351,-0.4886492260304351,0.1298749111920428,1.000000008390589,1,0.0,0.8724803335049427,-0.8724803335049427,0.0,0.0,0,46928.28531313472,95268.71517141175,94677.07412416805,342827.3094499988,23883.03489522568,0.06214742664628187,2.9998272331106475,False,1
596,377621.1640515984,23879.440751663216,-0.5950928264984364,-1.005517041029916,10.40912784375399,7.863239874380822,-0.4947602290908569,-0.4947602290908569,0.127174046158946,0.9999999680845651,1,0.0,0.8690295258976097,-0.8690295258976097,0.0,0.0,0,46950.266303714656,95401.95276259271,94714.39170574509,342744.0498249014,23972.0660836328,0.062407572327863634,2.9999065645975493,False,1
597,377567.5988545212,23963.88463635631,-0.5937298966850879,-0.999982754159214,10.421747318137554,8.028580626480752,-0.5009022523926765,-0.5009022523926765,0.1245550219348552,0.9999999625037276,1,0.0,0.8655038619242815,-0.8655038619242815,0.0,0.0,0,46971.40396762377,95534.12098628219,94751.21440881606,342661.1192889815,24060.931793019077,0.06266771800944511,2.9999874747193966,False,1
598,377513.56714345806,24048.03078421584,-0.5923742854540948,-0.9944440163353098,10.434323240797342,8.19575519677336,-0.5070722968712478,-0.5070722968712478,0.122014375309108,1.0000000515869951,1,0.0,0.8619035233941411,-0.8619035233941411,0.0,0.0,0,46991.69984656485,95669.20224382903,94787.53774051962,342578.5171343265,24149.630837594206,0.06292786369102689,3.0000699638234023,False,1
599,377459.0702709475,24131.87642147006,-0.5910259064973484,-0.988899501453673,10.446855297784811,8.364781046965822,-0.5132674586308308,-0.5132674586308308,0.119548850957886,1.0000000387525272,1,0.0,0.8582287075597349,-0.8582287075597349,0.0,0.0,0,47011.155891073344,95801.61960979944,94823.35724173627,342496.24250569456,24238.16217789829,0.06318800937260859,3.0001540320218605,False,1
600,377404.109342669,24215.418604603918,-0.5896846768774014,-0.9833503355687604,10.459343159457177,8.535675002324986,-0.5194849542922517,-0.5194849542922517,0.1171553476097979,1.0000000290060551,1,0.0,0.8544795967579261,-0.8544795967579261,0.0,0.0,0,47029.77368909994,95931.37786216228,94858.66850574076,342414.2947081992,24326.524628190546,0.06344815505419027,3.000239679466446,False,1
601,377348.68567354087,24298.654515726284,-0.5883505135318031,-0.9777952514090578,10.471786512464972,8.708454595245733,-0.5257220879776582,-0.5257220879776582,0.1148309419571123,0.999999954555534,1,0.0,0.8506563862634509,-0.8506563862634509,0.0,0.0,0,47047.55512821337,96058.48171434134,94893.46716428825,342332.67294177687,24414.717108557215,0.06370830073577192,3.000326906113371,False,1
602,377292.8004217589,24381.581222119697,-0.58702333605718,-0.9722354678033132,10.484185034976518,8.883136976416258,-0.5319762677924063,-0.5319762677924063,0.1125728496791959,0.9999999559505234,1,0.0,0.846759263917503,-0.846759263917503,0.0,0.0,0,47064.50187062926,96184.30949398059,94927.74888886044,342251.37650664535,24502.738439912137,0.0639684464173535,3.000415711918333,False,1
603,377236.454981554,24464.1959385334,-0.5857030636641719,-0.9666708177309552,10.49653842428966,9.059740045579726,-0.5382449773806497,-0.5382449773806497,0.1103784447816144,0.9999999835132052,1,0.0,0.842788433983945,-0.842788433983945,0.0,0.0,0,47080.61592022021,96313.26600271014,94961.50939591431,342170.4045797771,24590.587566840404,0.06422859209893518,3.0005060966219848,False,1
604,377179.6507227294,24546.49585456859,-0.584389617159027,-0.9611031440238874,10.50884637663636,9.238281792186635,-0.5445257853736925,-0.5445257853736925,0.1082452324611905,1.0000000405575666,1,0.0,0.8387441018378964,-0.8387441018378964,0.0,0.0,0,47095.899238620244,96439.61847635744,94994.7444433063,342089.7563705466,24678.26341040148,0.06448873778051704,3.000598059899267,False,1
605,377122.3891561248,24628.478248959032,-0.5830829176363758,-0.9555319177895129,10.521108599527386,9.41878075790668,-0.5508163313923,-0.5508163313923,0.106170851364886,1.0000000285205155,1,0.0,0.8346264845214506,-0.8346264845214506,0.0,0.0,0,47110.3539859092,96563.37170414168,95027.44984029896,342009.4310256388,24765.764964679965,0.06474888346209876,3.000691601262026,False,1
606,377064.671738066,24710.14035554845,-0.5817828879898912,-0.949955761183548,10.533324799566875,9.601255375739324,-0.5571143343260807,-0.5571143343260807,0.1041530515662318,0.9999999536504428,1,0.0,0.8304358004013881,-0.8304358004013881,0.0,0.0,0,47123.98224666447,96684.53075430426,95059.62143719126,341929.4277312347,24853.09118305085,0.0650090291436804,3.0007867201678646,False,1
607,377006.4998024636,24791.479312440362,-0.5804894534436376,-0.944377908657588,10.545494680662326,9.78572365722284,-0.5634175939408934,-0.5634175939408934,0.102189682095437,1.0000000105606337,1,0.0,0.8261722669466424,-0.8261722669466424,0.0,0.0,0,47136.785947094846,96803.10128987265,95091.25511221334,341849.74573538965,24940.24093565376,0.06526917482526201,3.000883416058654,False,1
608,376947.8751055865,24872.492551581076,-0.5792025371867393,-0.9387960620568968,10.55761797116962,9.972205330005224,-0.5697239485909655,-0.5697239485909655,0.1002787256350395,0.999999957921536,1,0.0,0.8218361285675931,-0.8218361285675931,0.0,0.0,0,47148.76758605504,96926.11221587521,95122.34682417319,341770.3840964676,25027.213337433015,0.06552932050684378,3.00098168806542,False,1
609,376888.7990928485,24953.17727577954,-0.5779220662148392,-0.9332117027308188,10.56969438694344,10.160718952482872,-0.5760313236284013,-0.5760313236284013,0.0984182369076701,0.9999999553011276,1,0.0,0.8174276199634279,-0.8174276199634279,0.0,0.0,0,47159.929249115,97046.57864405931,95152.8925434045,341691.3420238251,25114.00730692477,0.06578946618842543,3.001081535406587,False,1
610,376829.2734311093,25033.530841938835,-0.5766479670364317,-0.9276249105695806,10.581723657882938,10.351284053223464,-0.5823376902141105,-0.5823376902141105,0.0966063768598396,0.9999999525111398,1,0.0,0.8129469932396313,-0.8129469932396313,0.0,0.0,0,47170.27332300809,97164.50460967408,95182.88830537714,341612.6186317619,25200.621889100963,0.06604961187000713,3.00118295710001,False,1
611,376769.29978200095,25113.55059832831,-0.5753801674821317,-0.9220360777619152,10.59370551768241,10.54392017620774,-0.5886410791297327,-0.5886410791297327,0.0948413897585369,0.9999999575408376,1,0.0,0.808394507283036,-0.808394507283036,0.0,0.0,0,47179.80219617777,97279.89546929504,95212.330188296,341534.2130395983,25287.056117948097,0.06630975755158892,3.001285952083204,False,1
612,376708.8798548252,25193.233924062555,-0.5741185962492417,-0.9164453404132604,10.605639704438222,10.738647182133407,-0.5949395729240186,-0.5949395729240186,0.0931216033897065,0.9999999568529528,1,0.0,0.8037704298367168,-0.8037704298367168,0.0,0.0,0,47188.518320836534,97392.75672144286,95241.21431818847,341456.12435563724,25373.30904947223,0.06656990323317047,3.001390519192417,False,1
613,376648.015385682,25272.57821431658,-0.5728631830596508,-0.9108520756985112,10.617525961781189,10.9354850848018,-0.6012313060625702,-0.6012313060625702,0.0914454215638892,0.999999957224027,1,0.0,0.7990750376547436,-0.7990750376547436,0.0,0.0,0,47196.42419475783,97507.51991105564,95269.536867677,341378.3516773364,25459.379749073614,0.06683004891475217,3.0014966571675514,False,1
614,376586.7080772985,25351.580834138767,-0.5716138591361112,-0.9052587948482608,10.629364035365,11.134453815836064,-0.6075144664161904,-0.6075144664161904,0.0898113168432045,1.0000000401589182,1,0.0,0.7943086134523352,-0.7943086134523352,0.0,0.0,0,47203.52227913076,97622.26827309697,95297.29404174446,341300.89411935693,25545.267252855527,0.06709019459633386,3.0016043646934145,False,1
615,376524.9599009269,25430.239353796736,-0.5703705546780773,-0.8996641193139949,10.64115368659759,11.335574557203849,-0.6137872707169953,-0.6137872707169953,0.088217845241308,1.000000037271061,1,0.0,0.7894714605504937,-0.7894714605504937,0.0,0.0,0,47209.81539374776,97734.53351629466,95324.48214325955,341223.7506874437,25630.970763826004,0.06735034027791555,3.00171364021744,False,1
616,376462.7726243177,25508.551183221985,-0.5691332027656644,-0.8940686562461958,10.65289467043008,11.538867704128002,-0.6200479967445619,-0.6200479967445619,0.0866636129807549,1.000000034455652,1,0.0,0.7845638803372013,-0.7845638803372013,0.0,0.0,0,47215.30609619891,97844.32132747643,95351.09747327579,341146.92047853634,25716.489346296057,0.0676104859594973,3.001824482236372,False,1
617,376400.1481325538,25586.51382191077,-0.5679017366731495,-0.8884727236969701,10.664586752323522,11.744354197255948,-0.6262949589762798,-0.6262949589762798,0.085147292276688,1.0000000394988882,1,0.0,0.7795861885806936,-0.7795861885806936,0.0,0.0,0,47219.997111814504,97951.6373781911,95377.13639962362,341070.4025368024,25801.822134606904,0.06787063164107902,3.0019368890980296,False,1
